type,timestamp,tsUs/bigTs,field1,field2,field3,field4_or_sat
1,1747220766,325137,-0.57421875,-0.11328125,9.6875
1,1747220766,337192,-0.49609375,-0.078125,9.69140625
1,1747220766,342091,-0.53515625,-0.078125,9.609375
1,1747220766,347709,-0.49609375,-0.078125,9.69140625
1,1747220766,355951,-0.49609375,-0.078125,9.69140625
2,1747220766,358440,0.001953125,0.0,-0.001953125
1,1747220766,364022,-0.49609375,-0.078125,9.609375
1,1747220766,370784,-0.49609375,-0.078125,9.58203125
1,1747220766,381739,-0.49609375,-0.0390625,9.609375
1,1747220766,386002,-0.53515625,-0.078125,9.6484375
1,1747220766,395311,-0.53515625,-0.078125,9.6484375
1,1747220766,401471,-0.57421875,-0.11328125,9.6875
2,1747220766,408840,0.0,0.00390625,-0.001953125
1,1747220766,414188,-0.57421875,-0.11328125,9.7265625
1,1747220766,421570,-0.57421875,-0.11328125,9.6875
1,1747220766,426472,-0.57421875,-0.11328125,9.6875
1,1747220766,434697,-0.57421875,-0.11328125,9.6875
1,1747220766,443059,-0.57421875,-0.11328125,9.6875
1,1747220766,451231,-0.53515625,-0.078125,9.69140625
1,1747220766,457060,-0.53515625,-0.11328125,9.69140625
2,1747220766,460270,0.001953125,0.001953125,0.0
1,1747220766,465915,-0.49609375,-0.11328125,9.69140625
1,1747220766,474653,-0.53515625,-0.11328125,9.6484375
1,1747220766,481882,-0.53515625,-0.11328125,9.6484375
1,1747220766,492108,-0.57421875,-0.11328125,9.6875
1,1747220766,496372,-0.57421875,-0.11328125,9.76953125
1,1747220766,507955,-0.57421875,-0.11328125,9.76953125
3,1747220766,512585,-0.0050048828125,0.02789306640625,0.0001220703125,0.99957275390625
1,1747220766,515718,-0.57421875,-0.11328125,9.7265625
1,1747220766,520951,-0.57421875,-0.11328125,9.76953125
1,1747220766,531175,-0.57421875,-0.15234375,9.6875
1,1747220766,536063,-0.57421875,-0.11328125,9.6875
1,1747220766,543598,-0.53515625,-0.15234375,9.69140625
1,1747220766,552023,-0.53515625,-0.11328125,9.69140625
2,1747220766,559378,0.001953125,-0.00390625,0.0
1,1747220766,562247,-0.53515625,-0.11328125,9.69140625
1,1747220766,566461,-0.49609375,-0.11328125,9.6484375
1,1747220766,575795,-0.49609375,-0.11328125,9.6484375
1,1747220766,584515,-0.4609375,-0.11328125,9.54296875
1,1747220766,592405,-0.53515625,-0.19140625,9.65234375
1,1747220766,603145,-0.53515625,-0.19140625,9.84375
1,1747220766,606415,-0.53515625,-0.19140625,9.7265625
2,1747220766,609902,0.001953125,0.001953125,0.0
3,1747220766,613531,-0.0050048828125,0.02789306640625,6.103515625e-05,0.99957275390625
1,1747220766,616785,-0.57421875,-0.078125,9.7265625
1,1747220766,623385,-0.57421875,-0.078125,9.80859375
1,1747220766,632478,-0.53515625,-0.0390625,9.58203125
1,1747220766,638088,-0.57421875,-0.078125,9.6875
1,1747220766,646496,-0.53515625,-0.0390625,9.73046875
1,1747220766,654547,-0.57421875,-0.078125,9.65234375
2,1747220766,659055,0.0,0.0,0.0
1,1747220766,672098,-0.49609375,-0.11328125,9.6484375
1,1747220766,675351,-0.49609375,-0.078125,9.6484375
1,1747220766,677983,-0.49609375,-0.078125,9.69140625
1,1747220766,685854,-0.49609375,-0.078125,9.69140625
1,1747220766,692004,-0.49609375,-0.078125,9.6484375
1,1747220766,702740,-0.53515625,-0.078125,9.6484375
1,1747220766,708278,-0.53515625,-0.15234375,9.69140625
3,1747220766,712174,-0.0050048828125,0.02789306640625,0.0001220703125,0.99957275390625
1,1747220766,717017,-0.53515625,-0.15234375,9.69140625
1,1747220766,724133,-0.57421875,-0.19140625,9.73046875
1,1747220766,732529,-0.57421875,-0.19140625,9.765625
1,1747220766,742813,-0.57421875,-0.11328125,9.6875
1,1747220766,747798,-0.53515625,-0.11328125,9.69140625
1,1747220766,755771,-0.53515625,-0.078125,9.6484375
2,1747220766,759261,0.00390625,-0.001953125,0.0
1,1747220766,764831,-0.49609375,-0.078125,9.6484375
1,1747220766,771597,-0.53515625,-0.078125,9.6484375
1,1747220766,781097,-0.49609375,-0.078125,9.6484375
1,1747220766,787158,-0.53515625,-0.078125,9.69140625
1,1747220766,795871,-0.57421875,-0.078125,9.6875
1,1747220766,802606,-0.53515625,-0.078125,9.609375
2,1747220766,810004,-0.001953125,0.001953125,0.0
1,1747220766,815344,-0.53515625,-0.078125,9.58203125
1,1747220766,820836,-0.61328125,-0.15234375,9.96484375
1,1747220766,826898,-0.53515625,-0.19140625,9.7265625
1,1747220766,841800,-0.57421875,-0.11328125,9.6875
1,1747220766,845751,-0.57421875,-0.11328125,9.76953125
1,1747220766,853366,-0.53515625,-0.078125,9.6484375
1,1747220766,858070,-0.53515625,-0.0390625,9.58203125
2,1747220766,861298,0.005859375,-0.001953125,0.001953125
1,1747220766,866915,-0.53515625,-0.0390625,9.73046875
1,1747220766,874486,-0.49609375,-0.0390625,9.73046875
1,1747220766,880998,-0.49609375,-0.078125,9.609375
1,1747220766,892527,-0.49609375,-0.0390625,9.609375
1,1747220766,897416,-0.4609375,-0.0390625,9.58203125
1,1747220766,906165,-0.49609375,-0.11328125,9.6484375
2,1747220766,909654,0.0,0.001953125,0.0
1,1747220766,915001,-0.49609375,-0.078125,9.6484375
1,1747220766,922869,-0.53515625,-0.11328125,9.69140625
1,1747220766,928406,-0.53515625,-0.11328125,9.8046875
1,1747220766,936188,-0.57421875,-0.15234375,9.7265625
1,1747220766,944188,-0.57421875,-0.15234375,9.7265625
1,1747220766,952626,-0.57421875,-0.15234375,9.7265625
2,1747220766,959950,0.001953125,0.0,0.0
1,1747220766,963559,-0.57421875,-0.15234375,9.6875
1,1747220766,968230,-0.57421875,-0.11328125,9.65234375
1,1747220766,976654,-0.49609375,-0.078125,9.6484375
1,1747220766,984189,-0.53515625,-0.078125,9.69140625
1,1747220766,993283,-0.49609375,-0.0390625,9.69140625
1,1747220766,998938,-0.49609375,-0.078125,9.6484375
1,1747220767,10230,-0.53515625,-0.078125,9.609375
3,1747220767,14856,-0.0050048828125,0.02789306640625,0.0001220703125,0.99957275390625
1,1747220767,17386,-0.53515625,-0.11328125,9.609375
1,1747220767,23212,-0.57421875,-0.078125,9.578125
0,1747220767,,57.6893310546875,11.978662490844727,64.0999984741211,1.0537880659103394,3
1,1747220767,2796,-0.57421875,-0.11328125,9.6875
1,1747220767,10309,-0.53515625,-0.11328125,9.8046875
1,1747220767,18205,-0.53515625,-0.15234375,9.73046875
1,1747220767,26763,-0.57421875,-0.15234375,9.7265625
2,1747220767,31269,-0.005859375,0.0,-0.00390625
1,1747220767,35235,-0.57421875,-0.078125,9.6875
1,1747220767,44271,-0.57421875,-0.078125,9.61328125
1,1747220767,49174,-0.53515625,-0.11328125,9.69140625
1,1747220767,56736,-0.53515625,-0.11328125,9.73046875
1,1747220767,65129,-0.49609375,-0.11328125,9.73046875
1,1747220767,74670,-0.4609375,-0.078125,9.6484375
1,1747220767,80194,-0.49609375,-0.078125,9.609375
3,1747220767,84840,-0.0050048828125,0.02783203125,0.0001220703125,0.99957275390625
1,1747220767,88087,-0.4609375,-0.078125,9.609375
1,1747220767,96080,-0.49609375,-0.11328125,9.6484375
1,1747220767,104096,-0.53515625,-0.11328125,9.6484375
1,1747220767,113601,-0.53515625,-0.11328125,9.73046875
1,1747220767,118931,-0.53515625,-0.15234375,9.73046875
1,1747220767,128325,-0.57421875,-0.15234375,9.6875
2,1747220767,140100,0.001953125,0.0,0.001953125
1,1747220767,142596,-0.57421875,-0.15234375,9.6875
1,1747220767,146551,-0.57421875,-0.15234375,9.6875
1,1747220767,154422,-0.57421875,-0.078125,9.76953125
1,1747220767,159295,-0.61328125,-0.078125,9.765625
1,1747220767,167523,-0.57421875,-0.078125,9.7265625
1,1747220767,174553,-0.53515625,-0.0390625,9.609375
2,1747220767,181944,0.00390625,0.0,0.0
1,1747220767,186560,-0.53515625,0.0,9.46484375
1,1747220767,190707,-0.53515625,-0.11328125,9.8046875
1,1747220767,197968,-0.49609375,-0.11328125,9.69140625
1,1747220767,206665,-0.53515625,-0.078125,9.69140625
1,1747220767,214675,-0.53515625,-0.11328125,9.765625
1,1747220767,225388,-0.49609375,-0.11328125,9.73046875
1,1747220767,230072,-0.53515625,-0.11328125,9.58203125
2,1747220767,233287,0.00390625,0.0,0.0
1,1747220767,238871,-0.53515625,-0.11328125,9.69140625
1,1747220767,246417,-0.53515625,-0.11328125,9.6484375
1,1747220767,255484,-0.53515625,-0.15234375,9.69140625
1,1747220767,264607,-0.49609375,-0.11328125,9.69140625
1,1747220767,269495,-0.53515625,-0.11328125,9.73046875
1,1747220767,276451,-0.53515625,-0.11328125,9.73046875
2,1747220767,282629,0.0,0.0,0.0
1,1747220767,287955,-0.53515625,-0.11328125,9.6484375
1,1747220767,294915,-0.49609375,-0.078125,9.6484375
1,1747220767,306641,-0.53515625,-0.11328125,9.73046875
1,1747220767,309166,-0.53515625,-0.078125,9.69140625
1,1747220767,316729,-0.57421875,-0.11328125,9.65234375
1,1747220767,324463,-0.57421875,-0.11328125,9.6875
2,1747220767,332269,-0.001953125,0.0,0.0
1,1747220767,336215,-0.53515625,-0.078125,9.73046875
1,1747220767,339470,-0.53515625,-0.11328125,9.69140625
1,1747220767,348191,-0.53515625,-0.11328125,9.69140625
1,1747220767,355810,-0.53515625,-0.078125,9.6484375
1,1747220767,364933,-0.53515625,-0.078125,9.6484375
1,1747220767,370545,-0.53515625,-0.078125,9.609375
1,1747220767,379397,-0.53515625,-0.078125,9.58203125
2,1747220767,382888,0.0,0.001953125,0.001953125
3,1747220767,386522,-0.005126953125,0.02783203125,6.103515625e-05,0.99957275390625
1,1747220767,389746,-0.49609375,-0.11328125,9.69140625
1,1747220767,395606,-0.53515625,-0.11328125,9.69140625
1,1747220767,404672,-0.53515625,-0.11328125,9.6484375
1,1747220767,410509,-0.53515625,-0.078125,9.69140625
1,1747220767,418890,-0.53515625,-0.11328125,9.6484375
1,1747220767,426924,-0.53515625,-0.11328125,9.6484375
2,1747220767,431932,-0.005859375,0.001953125,0.0
1,1747220767,435145,-0.53515625,-0.11328125,9.6484375
1,1747220767,444231,-0.53515625,-0.078125,9.69140625
1,1747220767,449139,-0.53515625,-0.11328125,9.69140625
1,1747220767,458624,-0.53515625,-0.11328125,9.73046875
1,1747220767,470704,-0.57421875,-0.11328125,9.6875
1,1747220767,476095,-0.53515625,-0.11328125,9.6484375
1,1747220767,480793,-0.53515625,-0.11328125,9.69140625
3,1747220767,485436,-0.00518798828125,0.02789306640625,6.103515625e-05,0.99957275390625
1,1747220767,489341,-0.53515625,-0.11328125,9.6484375
1,1747220767,496208,-0.53515625,-0.078125,9.69140625
1,1747220767,505273,-0.53515625,-0.078125,9.73046875
1,1747220767,514337,-0.53515625,-0.11328125,9.73046875
1,1747220767,519694,-0.53515625,-0.11328125,9.69140625
1,1747220767,529083,-0.53515625,-0.11328125,9.6484375
2,1747220767,532571,0.00390625,-0.001953125,0.0
1,1747220767,536501,-0.53515625,-0.078125,9.6484375
1,1747220767,545563,-0.53515625,-0.11328125,9.6484375
1,1747220767,551899,-0.53515625,-0.11328125,9.69140625
1,1747220767,559159,-0.57421875,-0.11328125,9.6875
1,1747220767,567892,-0.53515625,-0.11328125,9.69140625
1,1747220767,575749,-0.53515625,-0.11328125,9.69140625
2,1747220767,583083,0.001953125,-0.001953125,-0.001953125
1,1747220767,587713,-0.57421875,-0.11328125,9.6875
1,1747220767,590609,-0.53515625,-0.11328125,9.6484375
1,1747220767,597636,-0.53515625,-0.11328125,9.69140625
1,1747220767,606470,-0.53515625,-0.078125,9.6484375
1,1747220767,615523,-0.53515625,-0.078125,9.6484375
1,1747220767,626238,-0.53515625,-0.078125,9.69140625
1,1747220767,629950,-0.53515625,-0.0390625,9.6484375
2,1747220767,641348,0.0,0.0,-0.001953125
1,1747220767,644573,-0.53515625,-0.078125,9.6484375
1,1747220767,648524,-0.49609375,-0.11328125,9.6484375
1,1747220767,655626,-0.53515625,-0.078125,9.6484375
1,1747220767,661244,-0.53515625,-0.11328125,9.6484375
1,1747220767,668942,-0.53515625,-0.11328125,9.69140625
1,1747220767,676839,-0.53515625,-0.11328125,9.69140625
2,1747220767,683047,-0.005859375,0.0,-0.00390625
1,1747220767,688386,-0.53515625,-0.11328125,9.69140625
1,1747220767,694575,-0.53515625,-0.11328125,9.69140625
1,1747220767,700639,-0.57421875,-0.11328125,9.6875
1,1747220767,709579,-0.57421875,-0.15234375,9.7265625
1,1747220767,717157,-0.53515625,-0.11328125,9.73046875
1,1747220767,726771,-0.53515625,-0.11328125,9.73046875
2,1747220767,732955,0.001953125,-0.001953125,0.001953125
1,1747220767,736908,-0.53515625,-0.11328125,9.69140625
1,1747220767,740158,-0.53515625,-0.11328125,9.69140625
1,1747220767,749095,-0.49609375,-0.078125,9.6484375
1,1747220767,756652,-0.53515625,-0.078125,9.6484375
1,1747220767,765749,-0.53515625,-0.078125,9.6484375
1,1747220767,771370,-0.49609375,-0.078125,9.6484375
1,1747220767,779561,-0.49609375,-0.078125,9.6484375
2,1747220767,782560,0.00390625,0.0,0.0
3,1747220767,786203,-0.00518798828125,0.02783203125,-6.103515625e-05,0.99957275390625
1,1747220767,790156,-0.53515625,-0.11328125,9.6484375
1,1747220767,801670,-0.49609375,-0.11328125,9.69140625
1,1747220767,804669,-0.53515625,-0.11328125,9.69140625
1,1747220767,810705,-0.53515625,-0.11328125,9.6484375
1,1747220767,818960,-0.53515625,-0.11328125,9.69140625
1,1747220767,826002,-0.53515625,-0.078125,9.69140625
2,1747220767,833341,0.00390625,0.0,0.001953125
1,1747220767,837265,-0.57421875,-0.11328125,9.7265625
1,1747220767,841643,-0.53515625,-0.11328125,9.69140625
1,1747220767,850512,-0.53515625,-0.11328125,9.69140625
1,1747220767,857544,-0.49609375,-0.11328125,9.69140625
1,1747220767,865621,-0.49609375,-0.078125,9.6484375
1,1747220767,874947,-0.53515625,-0.078125,9.6484375
1,1747220767,880323,-0.53515625,-0.078125,9.69140625
2,1747220767,882817,0.0,0.0,0.001953125
3,1747220767,887144,-0.00518798828125,0.02777099609375,0.0,0.99957275390625
1,1747220767,890370,-0.53515625,-0.078125,9.6484375
1,1747220767,898127,-0.53515625,-0.078125,9.6484375
1,1747220767,906069,-0.53515625,-0.078125,9.69140625
1,1747220767,915158,-0.57421875,-0.078125,9.7265625
1,1747220767,920547,-0.61328125,-0.078125,9.73046875
1,1747220767,929260,-0.53515625,-0.11328125,9.69140625
2,1747220767,933309,0.00390625,-0.001953125,0.0
1,1747220767,937223,-0.57421875,-0.11328125,9.6875
1,1747220767,946320,-0.53515625,-0.078125,9.69140625
1,1747220767,951890,-0.53515625,-0.078125,9.69140625
1,1747220767,963478,-0.57421875,-0.11328125,9.6875
1,1747220767,968362,-0.53515625,-0.078125,9.69140625
1,1747220767,975590,-0.53515625,-0.078125,9.69140625
2,1747220767,984083,0.005859375,-0.001953125,0.0
1,1747220767,989433,-0.53515625,-0.078125,9.6484375
1,1747220767,991992,-0.53515625,-0.0390625,9.69140625
1,1747220767,999911,-0.53515625,-0.11328125,9.609375
0,1747220768,,57.689353942871094,11.978662490844727,64.0999984741211,1.5667920112609863,3
1,1747220768,4940,-0.53515625,-0.11328125,9.6484375
1,1747220768,15224,-0.53515625,-0.15234375,9.6484375
1,1747220768,21061,-0.53515625,-0.11328125,9.69140625
1,1747220768,29244,-0.53515625,-0.11328125,9.69140625
2,1747220768,31737,0.00390625,0.0,0.0
1,1747220768,37299,-0.53515625,-0.11328125,9.69140625
1,1747220768,45839,-0.53515625,-0.11328125,9.69140625
1,1747220768,54900,-0.53515625,-0.078125,9.69140625
1,1747220768,61255,-0.49609375,-0.078125,9.69140625
1,1747220768,69147,-0.49609375,-0.11328125,9.6484375
1,1747220768,77213,-0.53515625,-0.11328125,9.69140625
2,1747220768,81730,-0.00390625,0.0,0.001953125
1,1747220768,87077,-0.49609375,-0.078125,9.69140625
1,1747220768,93087,-0.53515625,-0.078125,9.6484375
1,1747220768,98458,-0.53515625,-0.078125,9.6484375
1,1747220768,108334,-0.57421875,-0.078125,9.6875
1,1747220768,115892,-0.53515625,-0.11328125,9.69140625
1,1747220768,128601,-0.53515625,-0.078125,9.69140625
1,1747220768,131097,-0.53515625,-0.078125,9.69140625
2,1747220768,135011,0.0,0.0,0.0
1,1747220768,139414,-0.53515625,-0.078125,9.69140625
1,1747220768,145603,-0.53515625,-0.078125,9.69140625
1,1747220768,155869,-0.57421875,-0.078125,9.65234375
1,1747220768,164965,-0.53515625,-0.11328125,9.6484375
1,1747220768,169273,-0.57421875,-0.11328125,9.6875
1,1747220768,179156,-0.53515625,-0.11328125,9.6484375
2,1747220768,182655,0.00390625,-0.001953125,0.0
1,1747220768,187992,-0.53515625,-0.078125,9.69140625
1,1747220768,193401,-0.53515625,-0.11328125,9.609375
1,1747220768,201261,-0.53515625,-0.11328125,9.6484375
1,1747220768,209458,-0.53515625,-0.11328125,9.69140625
1,1747220768,217004,-0.49609375,-0.11328125,9.609375
1,1747220768,224788,-0.49609375,-0.11328125,9.58203125
2,1747220768,232653,-0.001953125,0.0,0.0
1,1747220768,236567,-0.49609375,-0.11328125,9.6484375
1,1747220768,241783,-0.49609375,-0.11328125,9.69140625
1,1747220768,248943,-0.53515625,-0.11328125,9.69140625
1,1747220768,257665,-0.53515625,-0.11328125,9.73046875
1,1747220768,264375,-0.53515625,-0.11328125,9.69140625
1,1747220768,276342,-0.57421875,-0.078125,9.6875
1,1747220768,280029,-0.57421875,-0.078125,9.61328125
2,1747220768,282523,-0.001953125,0.0,0.0
3,1747220768,294873,-0.0052490234375,0.02764892578125,-6.103515625e-05,0.9996337890625
1,1747220768,299776,-0.53515625,-0.11328125,9.73046875
1,1747220768,304924,-0.53515625,-0.078125,9.73046875
1,1747220768,315686,-0.53515625,-0.078125,9.69140625
1,1747220768,319504,-0.49609375,-0.078125,9.6484375
1,1747220768,328228,-0.53515625,-0.078125,9.6484375
2,1747220768,332562,-0.00390625,0.0,0.0
1,1747220768,335798,-0.53515625,-0.078125,9.6484375
1,1747220768,344862,-0.53515625,-0.11328125,9.6484375
1,1747220768,350665,-0.57421875,-0.11328125,9.6875
1,1747220768,359102,-0.53515625,-0.078125,9.73046875
1,1747220768,367144,-0.53515625,-0.11328125,9.73046875
1,1747220768,376027,-0.53515625,-0.11328125,9.69140625
2,1747220768,383342,0.0,0.0,0.0
1,1747220768,388703,-0.53515625,-0.11328125,9.6484375
1,1747220768,391265,-0.53515625,-0.11328125,9.69140625
1,1747220768,399198,-0.53515625,-0.11328125,9.69140625
1,1747220768,406731,-0.53515625,-0.11328125,9.69140625
1,1747220768,415826,-0.53515625,-0.11328125,9.73046875
1,1747220768,421451,-0.53515625,-0.11328125,9.69140625
1,1747220768,429649,-0.53515625,-0.11328125,9.6484375
2,1747220768,432636,0.001953125,-0.001953125,0.0
1,1747220768,438238,-0.53515625,-0.11328125,9.6484375
1,1747220768,445616,-0.49609375,-0.078125,9.6484375
1,1747220768,454711,-0.49609375,-0.078125,9.69140625
1,1747220768,469332,-0.49609375,-0.11328125,9.69140625
1,1747220768,471832,-0.49609375,-0.11328125,9.6484375
1,1747220768,477393,-0.53515625,-0.078125,9.6484375
2,1747220768,483606,0.00390625,0.0,0.001953125
1,1747220768,488930,-0.53515625,-0.078125,9.609375
1,1747220768,495459,-0.49609375,-0.078125,9.6484375
1,1747220768,500319,-0.53515625,-0.078125,9.69140625
1,1747220768,508528,-0.53515625,-0.078125,9.69140625
1,1747220768,515234,-0.57421875,-0.078125,9.6875
1,1747220768,524819,-0.53515625,-0.078125,9.69140625
1,1747220768,531057,-0.57421875,-0.11328125,9.6875
2,1747220768,534274,0.0,0.0,0.0
1,1747220768,539856,-0.57421875,-0.078125,9.6875
1,1747220768,546734,-0.57421875,-0.11328125,9.6875
1,1747220768,555096,-0.53515625,-0.11328125,9.69140625
1,1747220768,566513,-0.53515625,-0.11328125,9.69140625
1,1747220768,570269,-0.53515625,-0.11328125,9.69140625
1,1747220768,579498,-0.49609375,-0.11328125,9.6484375
2,1747220768,583001,0.001953125,-0.001953125,0.0
1,1747220768,588349,-0.53515625,-0.11328125,9.69140625
1,1747220768,595082,-0.53515625,-0.11328125,9.6484375
1,1747220768,601771,-0.49609375,-0.11328125,9.609375
1,1747220768,609510,-0.49609375,-0.078125,9.609375
1,1747220768,618186,-0.53515625,-0.11328125,9.69140625
1,1747220768,625422,-0.49609375,-0.078125,9.69140625
2,1747220768,637751,0.001953125,0.00390625,0.0
1,1747220768,641267,-0.53515625,-0.11328125,9.69140625
1,1747220768,650293,-0.53515625,-0.11328125,9.6484375
1,1747220768,656677,-0.57421875,-0.11328125,9.6875
1,1747220768,665101,-0.57421875,-0.11328125,9.6875
1,1747220768,676979,-0.57421875,-0.11328125,9.7265625
1,1747220768,680227,-0.57421875,-0.078125,9.76953125
2,1747220768,683215,0.001953125,0.0,0.0
3,1747220768,686823,-0.0052490234375,0.02764892578125,-6.103515625e-05,0.9996337890625
1,1747220768,690038,-0.57421875,-0.078125,9.7265625
1,1747220768,697085,-0.53515625,-0.078125,9.69140625
1,1747220768,705024,-0.57421875,-0.078125,9.65234375
1,1747220768,711765,-0.53515625,-0.078125,9.6484375
1,1747220768,718768,-0.53515625,-0.078125,9.6484375
1,1747220768,727212,-0.49609375,-0.078125,9.69140625
2,1747220768,732876,0.001953125,0.0,0.001953125
1,1747220768,736797,-0.49609375,-0.078125,9.69140625
1,1747220768,745847,-0.49609375,-0.078125,9.69140625
1,1747220768,750071,-0.49609375,-0.078125,9.6484375
1,1747220768,759512,-0.49609375,-0.11328125,9.609375
1,1747220768,767562,-0.49609375,-0.11328125,9.609375
1,1747220768,777146,-0.49609375,-0.15234375,9.69140625
2,1747220768,783327,-0.001953125,0.001953125,0.0
1,1747220768,788669,-0.49609375,-0.15234375,9.69140625
1,1747220768,791513,-0.53515625,-0.19140625,9.76953125
1,1747220768,802830,-0.53515625,-0.15234375,9.73046875
1,1747220768,805330,-0.53515625,-0.15234375,9.69140625
1,1747220768,816742,-0.53515625,-0.11328125,9.6484375
1,1747220768,820922,-0.53515625,-0.11328125,9.69140625
1,1747220768,830280,-0.53515625,-0.11328125,9.6484375
2,1747220768,833283,-0.001953125,-0.001953125,0.0
1,1747220768,838834,-0.53515625,-0.078125,9.69140625
1,1747220768,846223,-0.53515625,-0.078125,9.69140625
1,1747220768,855286,-0.49609375,-0.078125,9.6484375
1,1747220768,861001,-0.53515625,-0.0390625,9.6484375
1,1747220768,869875,-0.53515625,-0.0390625,9.6484375
1,1747220768,877936,-0.53515625,-0.0390625,9.6484375
2,1747220768,884119,-0.00390625,0.0,0.0
1,1747220768,889443,-0.57421875,-0.0390625,9.6875
1,1747220768,892378,-0.57421875,-0.078125,9.6875
1,1747220768,900744,-0.57421875,-0.078125,9.7265625
1,1747220768,907153,-0.53515625,-0.078125,9.73046875
1,1747220768,916239,-0.57421875,-0.078125,9.7265625
1,1747220768,926280,-0.57421875,-0.11328125,9.6875
1,1747220768,931828,-0.53515625,-0.11328125,9.69140625
2,1747220768,934322,0.0,0.0,-0.001953125
1,1747220768,938500,-0.53515625,-0.078125,9.609375
1,1747220768,948747,-0.53515625,-0.078125,9.34765625
1,1747220768,956003,-0.421875,0.0,8.4609375
1,1747220768,962771,-0.34375,0.0390625,7.62890625
1,1747220768,974173,-0.26953125,-0.0390625,9.96484375
1,1747220768,979760,-0.26953125,0.078125,11.9140625
2,1747220768,983417,-0.021484375,0.033203125,0.001953125
1,1747220768,988756,-0.4609375,-0.078125,12.83203125
0,1747220769,,57.68934631347656,11.978631973266602,64.0999984741211,4.863351821899414,3
1,1747220769,3937,-0.69140625,-0.23046875,11.30078125
1,1747220769,9790,-1.03515625,-0.23046875,8.578125
1,1747220769,18124,-1.2265625,-0.421875,7.73828125
1,1747220769,26345,-1.2265625,-0.4609375,8.16015625
1,1747220769,34825,-0.99609375,-0.421875,9.42578125
2,1747220769,41662,-0.015625,-0.00390625,0.0
1,1747220769,45614,-0.57421875,-0.3828125,11.15234375
1,1747220769,49317,-0.23046875,-0.11328125,11.296875
1,1747220769,57512,0.0390625,0.11328125,10.07421875
1,1747220769,64679,0.078125,0.23046875,8.65625
1,1747220769,73775,-0.0390625,0.26953125,7.890625
1,1747220769,80566,-0.23046875,0.11328125,8.65625
1,1747220769,88743,-0.421875,0.0,9.65234375
2,1747220769,91240,-0.017578125,0.01953125,0.001953125
3,1747220769,94853,-0.00531005859375,0.027587890625,-0.0001220703125,0.9996337890625
1,1747220769,98796,-0.61328125,-0.19140625,10.2265625
1,1747220769,104021,-0.65234375,-0.26953125,10.34765625
1,1747220769,114306,-0.69140625,-0.23046875,9.765625
